bond_sym_id,volume_weighted_yield_actual,volume_weighted_yield_predicted,direction,percentage_change,trd_exctn_dt,error
ATHU4972740,6.089588038275194,6.218266639407079,up,3.687841194953205,2023-09-12,-0.12867860113188545
ATHU5058291,6.43266995652174,6.290313830437943,down,-1.5086385138040392,2023-09-12,0.1423561260837971
ATHU5080264,6.4585948,6.29126264731478,down,-2.8823691187351215,2023-09-12,0.16733215268522006
ATHU5106999,6.340008363636363,no data prior to target date,N/A,N/A,2023-09-12,N/A
ATHU5153048,6.362424,no data prior to target date,N/A,N/A,2023-09-12,N/A
ATHU5188777,6.4507094,6.111345141988534,down,-4.066966194265636,2023-09-12,0.3393642580114662
ATHU5241585,6.184099444444445,6.350079995181953,up,3.6600176298484812,2023-09-12,-0.16598055073750828
ATHU5320299,6.308422,6.095976907666132,down,-2.991891809035695,2023-09-12,0.21244509233386832
ATHU5504106,6.376295159394162,6.155295903125503,down,-3.2923257373652364,2023-09-12,0.22099925626865868
ATI.GA,6.370190813953488,6.339476373505645,down,-0.00841680840179992,2023-09-12,0.03071444044784233
ATI4914738,6.788963553219449,6.1702208350511425,down,-9.222961872466156,2023-09-12,0.6187427181683063
ATI5256562,6.86820080120482,6.283760128041171,down,-8.873357429460308,2023-09-12,0.5844406731636491
ATI5630955,7.125075730491054,5.658565421754465,down,-20.10196135979882,2023-09-12,1.4665103087365887
ATO4172087,5.657412264265174,6.13915601161042,up,8.894469129541621,2023-09-12,-0.48174374734524594
ATO4504246,5.056069423076924,6.326323068094594,up,25.330085432371547,2023-09-12,-1.2702536450176707
ATO4890349,5.138062333333333,6.2316989373086304,up,22.66919658536902,2023-09-12,-1.0936366039752974
ATO4890350,5.601016,6.071325484268701,up,8.871364807098923,2023-09-12,-0.4703094842687001
ATO5050410,5.288386358208955,6.282660841678179,up,18.869728701781256,2023-09-12,-0.9942744834692236
ATO5483126,5.292036,6.263117434754765,up,19.5519193851517,2023-09-12,-0.9710814347547645
ATO5483128,5.613341,6.007129936048718,up,6.841544395628395,2023-09-12,-0.39378893604871745
ATR5372867,5.982771428571429,4.818715142849987,down,-20.377466121244797,2023-09-12,1.1640562857214416
ATVI4495111,5.203691899053629,6.254291304031887,up,21.614727515510047,2023-09-12,-1.050599404978258
ATVI4499882,5.10251905227078,6.299565384035941,up,22.433405169824244,2023-09-12,-1.1970463317651614
ATVI4499883,5.1986605,6.133915594312711,up,19.851307192715336,2023-09-12,-0.9352550943127111
ATVI5026498,4.920847007246377,4.801571737042672,down,-2.2860002013293896,2023-09-12,0.11927527020370476
ATVI5026499,5.098242683908047,6.089347831078742,up,19.007718592653973,2023-09-12,-0.9911051471706953
AU.GD,7.01077733480826,6.2025902636569965,down,-10.969535278258636,2023-09-12,0.8081870711512638
AU5054787,6.9407133417721525,6.141046618406598,down,-12.69122725218896,2023-09-12,0.7996667233655543
AU5283955,6.633786,6.248982230748922,down,-6.0959096581611165,2023-09-12,0.38480376925107773
AUY5345729,6.115227221426135,5.07334173820487,down,-17.021512804640373,2023-09-12,1.0418854832212654
AVB4078831,5.683934043541365,6.056782637663561,up,5.232492911767869,2023-09-12,-0.3728485941221962
AVB4184044,5.733965000000001,6.347455105047881,up,12.702372635614983,2023-09-12,-0.6134901050478794
AVB4242544,5.581817,6.053746923973392,up,9.662744263800336,2023-09-12,-0.4719299239733923
AVB4308425,5.586480333333334,6.34099485695044,up,13.252856173362915,2023-09-12,-0.7545145236171056
AVB4361018,5.439461825870647,6.327802804734927,up,16.173171803314748,2023-09-12,-0.8883409788642798
AVB4563759,5.259158915887851,6.3215218695418445,up,18.53063349705425,2023-09-12,-1.0623629536539934
AVB4832158,5.479045000000001,6.302957992778969,up,16.640148628183635,2023-09-12,-0.8239129927789683
AVB4949812,5.443811908045977,6.271249179693204,up,14.889301546899695,2023-09-12,-0.8274372716472271
AVB4986209,5.431540197183099,6.294651634108999,up,16.909960730773403,2023-09-12,-0.8631114369258999
AVB5255605,5.155380801526718,6.218752701805898,up,21.44513246526063,2023-09-12,-1.0633719002791802
AVB5298640,5.278834508833923,5.970399280377277,up,14.265673797873891,2023-09-12,-0.6915647715433542
AVB5508017,5.342468644942852,6.271783808456568,up,18.436066381995538,2023-09-12,-0.9293151635137153
AVGO4467420,6.48863125,6.315076392125088,down,-2.8055348970076923,2023-09-12,0.17355485787491176
AVGO5014742,5.8885844979253115,6.1337105692612575,up,4.6443014137319825,2023-09-12,-0.245126071335946
AVGO5014743,5.823950745454545,6.204677156224155,up,6.686601002241392,2023-09-12,-0.38072641076960956
AVGO5015229,5.517931577540105,6.281344141836442,up,14.275457381898764,2023-09-12,-0.7634125642963365
AVGO5015632,5.649588163636364,6.225893535050082,up,10.15842824822954,2023-09-12,-0.5763053714137181
AVGO5015633,6.015275903225806,6.303902533292811,up,10.477210275745335,2023-09-12,-0.2886266300670046
AVGO5015635,5.698083631682611,6.171635735670939,up,8.612740236115615,2023-09-12,-0.4735521039883279
AVGO5015636,5.708862092592592,6.3108712987429145,up,10.980934286886262,2023-09-12,-0.6020092061503224
AVGO5016373,5.604220849344979,6.2477213668174825,up,12.406693051465549,2023-09-12,-0.6435005174725035
AVT4346442,6.160345999999999,6.33120628312338,up,3.9030897942248433,2023-09-12,-0.17086028312338097
AVT5179402,6.4372326213592235,6.276040281142391,down,-2.0954962999158817,2023-09-12,0.16119234021683226
AVT5414144,6.327744523809525,6.213234541455364,down,-2.820798711781918,2023-09-12,0.11450998235416066
AVT5552146,6.1620179354751246,6.283901863705685,up,2.0104640063301296,2023-09-12,-0.12188392823056038
AVY4774188,5.410939539215686,6.30817360527558,up,15.76999914111172,2023-09-12,-0.8972340660598936
AVY4962260,5.840448274336284,6.299829426799587,up,9.036288290398621,2023-09-12,-0.4593811524633029
AVY5238027,6.0591113046875,6.330187958713538,up,10.497413140589522,2023-09-12,-0.27107665402603853
AVY5238029,5.706580333333333,6.213210954324348,up,7.8098623633354345,2023-09-12,-0.5066306209910145
AVY5552127,5.670318333333333,6.2775690791456515,up,8.946667468677436,2023-09-12,-0.6072507458123182
AWK3943696,5.619917600000002,no data prior to target date,N/A,N/A,2023-09-12,N/A
AWK4069635,5.451872346153846,5.847610382713066,down,-1.5147796975209646,2023-09-12,-0.39573803655922024
AWK4154063,5.703135436363636,6.003712314490617,up,5.990476721287879,2023-09-12,-0.3005768781269804
AWK4426113,5.382673799999999,6.192185432268951,up,12.805883514792612,2023-09-12,-0.8095116322689515
AWK4528438,5.29416737605042,5.93107185389216,up,12.713430625365135,2023-09-12,-0.6369044778417399
AWK4663977,5.175051720930233,6.056644634252082,up,17.461595021014816,2023-09-12,-0.8815929133218496
AWK4831001,5.551142000000001,6.103119179988417,up,9.818657542852678,2023-09-12,-0.5519771799884152
AWK4975060,5.387707022743947,6.303649629181567,up,17.035858133322222,2023-09-12,-0.9159426064376204
AWK4975061,5.5844293333333335,3.454705658986404,down,-37.88859952862503,2023-09-12,2.1297236743469297
AWK5408614,5.342075,6.199619785941947,up,16.50556399095232,2023-09-12,-0.8575447859419469
AXAHF3675327,5.735157,6.267091496306729,up,10.316831869124444,2023-09-12,-0.5319344963067287
AXCA5120801,7.018472744186046,6.321087943119916,down,-10.083982424445255,2023-09-12,0.6973848010661303
AXCA5630742,7.064192188679245,5.160896296943191,down,-26.769449717617245,2023-09-12,1.9032958917360538
AXL4586152,7.985588281884646,6.245820098992947,down,-23.219318264742615,2023-09-12,1.7397681828916989
AXL4610079,7.400608979287915,5.280729022607906,down,-28.808604105206438,2023-09-12,2.119879956680009
AXL4999899,9.04081758633776,6.154484222104834,down,-31.959473476133727,2023-09-12,2.886333364232925
AXL5241651,8.871768635196375,6.217867371869558,down,-29.545288982850355,2023-09-12,2.6539012633268166
AXP.LQ,6.0774194256410246,6.228149181847081,up,2.4416851656064953,2023-09-12,-0.1507297562060561
AXP3962889,5.394835088036116,6.153513066645407,up,14.116667593520503,2023-09-12,-0.758677978609291
AXP4190375,5.9044895352422895,6.205565755013447,up,5.233957777744717,2023-09-12,-0.30107621977115784
AXP4490720,5.263303333333333,6.328345270407172,up,18.435657938137446,2023-09-12,-1.0650419370738389
AXP4556815,5.761872863040311,6.269016904475956,up,9.680107012784754,2023-09-12,-0.5071440414356454
AXP4764027,5.5669918988095235,5.875810023888047,up,6.150935999703147,2023-09-12,-0.30881812507852313
AXP4799824,5.917680719535784,6.192696063926573,up,6.457877186218669,2023-09-12,-0.27501534439078945
AXP4834861,5.408067161898116,6.321303973201945,up,17.701332499678355,2023-09-12,-0.9132368113038289
AXP4864218,5.744169686766776,5.766875436642946,down,-1.4664786843047901,2023-09-12,-0.022705749876170245
AXP5294461,5.569899823153409,6.236614505249037,up,12.685302788484048,2023-09-12,-0.6667146820956278
AXP5372186,5.820899529147981,6.07743419163543,up,7.179639453828786,2023-09-12,-0.25653466248744916
AXP5372188,5.467608101313322,6.210323874071907,up,12.254071670119362,2023-09-12,-0.7427157727585847
AXP5391242,5.504718424064563,6.017454830384972,up,9.040783414618932,2023-09-12,-0.5127364063204096
AXP5407644,5.7587479167541655,1.5088341344600362,down,-74.1139976643885,2023-09-12,4.249913782294129
AXP5407646,5.238260699341022,5.702608249695089,up,8.777194984296642,2023-09-12,-0.4643475503540673
AXP5451252,5.73793505509642,5.985483381515759,up,4.943558104511231,2023-09-12,-0.24754832641933877
AXP5497645,5.338176734991953,5.374395029851351,up,0.8001472452213405,2023-09-12,-0.03621829485939809
AXP5541047,5.601262712758021,5.810067649960159,up,4.257988177556605,2023-09-12,-0.20880493720213789
AXS4105328,6.686217999999999,no data prior to target date,N/A,N/A,2023-09-12,N/A
AXS4572000,5.81712835480173,5.928796016458407,up,2.072546099630981,2023-09-12,-0.11166766165667763
AXS4846309,5.9180732,6.3016581905445355,up,6.944960128583445,2023-09-12,-0.3835849905445352
AYI5070576,5.695442333333334,6.278690442600843,up,11.030918574773771,2023-09-12,-0.583248109267509
AYX5030352,6.170345609756098,6.353298729631295,down,-0.9089537623693156,2023-09-12,-0.18295311987519636
AYX5030353,5.689275451247165,6.031771922281839,up,6.434620473361528,2023-09-12,-0.34249647103467407
AZN.GB,5.191095983471074,6.337565984409681,up,9.252874631855983,2023-09-12,-1.1464700009386073
AZN.GE,5.328957750000001,3.308747162737491,down,-37.83417819705541,2023-09-12,2.02021058726251
AZN3901525,5.323863624277457,5.922195998833586,up,12.84092272299534,2023-09-12,-0.5983323745561293
AZN4310519,5.333912537162162,6.2506495108089934,up,18.12156188469173,2023-09-12,-0.9167369736468318
AZN4504236,5.098993181818181,6.313478561626529,up,23.82809247126328,2023-09-12,-1.2144853798083481
AZN4667232,5.041147120401338,6.22686464425525,up,24.260126083320447,2023-09-12,-1.1857175238539117
AZN4667233,5.283025,6.1100384792142135,up,15.791090266313471,2023-09-12,-0.8270134792142132
AZN5025308,5.237507674846626,6.243133485639311,up,19.826559828028977,2023-09-12,-1.0056258107926856
AZN5025309,5.084106690140845,6.268535560373822,up,23.758048631861385,2023-09-12,-1.1844288702329768
AZN5025310,5.037010947368421,5.969137120577708,up,18.583819502799884,2023-09-12,-0.9321261732092871
AZN5193312,5.1138996947429005,6.084587380136655,up,19.061426997011775,2023-09-12,-0.970687685393754
AZN5193313,5.255877178343948,5.883473029217691,up,12.713124603581353,2023-09-12,-0.6275958508737425
AZN5193314,5.065093500000001,6.2948409033405435,up,25.069483433895645,2023-09-12,-1.2297474033405429
AZN5193316,5.776214361904763,6.315703328046416,up,10.640880633301503,2023-09-12,-0.5394889661416533
AZN5193317,5.1044686666666665,6.230872149364075,up,23.079443437425784,2023-09-12,-1.126403482697408
AZN5549114,5.144242306051721,6.304433991752962,up,23.543688044619728,2023-09-12,-1.1601916857012409
AZN5549115,5.148791206989248,5.967342477233959,up,16.280281738316045,2023-09-12,-0.8185512702447113
AZN5549116,5.085469951408234,6.273865352234921,up,24.033311235297095,2023-09-12,-1.1883954008266873
AZO4235610,5.704918732876712,6.293715639563146,up,10.794955169895454,2023-09-12,-0.5887969066864338
AZO4354812,5.423292876623375,6.33670914148112,up,16.947774737108322,2023-09-12,-0.9134162648577453
AZO4482985,5.348758271375465,6.256966932750797,up,17.67497894017117,2023-09-12,-0.9082086613753315
AZO4818553,5.5176845691056915,6.231462675147601,up,12.787493284076564,2023-09-12,-0.7137781060419099
AZO4971753,5.795528246575342,6.30656381582278,up,10.449636312516718,2023-09-12,-0.5110355692474373
AZO4971754,5.525486285534591,6.267284777677325,up,13.760566846034529,2023-09-12,-0.7417984921427339
AZO5025899,5.558058575630253,6.276507352317854,up,13.279578011322918,2023-09-12,-0.7184487766876009
AZO5448855,5.563688265768958,6.243957378098855,up,13.101972970568237,2023-09-12,-0.6802691123298974
AZO5530617,5.39369330819672,6.322083799778062,up,19.580813202016184,2023-09-12,-0.9283904915813412
AZO5530618,5.612875127551021,6.2697090556614175,up,11.153017016999886,2023-09-12,-0.6568339281103963
AZO5619730,5.4602394232081926,6.265110827811699,up,15.138449121344234,2023-09-12,-0.8048714046035066
BA.GBV,6.015879000000001,6.0865972575336755,up,0.8844433350315213,2023-09-12,-0.07071825753367467
BA.GCA,6.083686303092787,6.164508009787452,up,2.3180554519646352,2023-09-12,-0.08082170669466571
BA.IO,5.887931278884461,6.27468663730166,up,8.91679291465065,2023-09-12,-0.386755358417199
BA.IQ,5.69065875,6.273156732056308,up,15.01562164007677,2023-09-12,-0.5824979820563083
BA.IR,6.3171540526315795,6.35302847612821,down,-1.9678031160579923,2023-09-12,-0.03587442349663039
BA.IX,6.249775,6.188771090230765,down,-0.02426485352110314,2023-09-12,0.06100390976923453
BA.ZK,5.773315372641511,6.173079661841052,up,7.395468351585352,2023-09-12,-0.399764289199541
BA4179464,5.985850214285715,6.274344859091145,up,2.5107683255479194,2023-09-12,-0.2884946448054304
BA4214068,6.214567,6.311951828088421,up,7.791299189125955,2023-09-12,-0.09738482808842086
BA4214071,6.083229287234041,6.253927978750383,up,4.019240267425725,2023-09-12,-0.17069869151634176
BA4214072,6.171746,6.160302005444753,up,3.047743103893023,2023-09-12,0.011443994555246917
BA4306071,5.7607840730158735,6.331999529757171,up,9.166346953212528,2023-09-12,-0.5712154567412977
BA4364224,5.766097007407407,6.304704973769323,up,11.504167087231972,2023-09-12,-0.5386079663619157
BA4456338,5.711392435294118,6.324112883458374,up,10.319302577069337,2023-09-12,-0.6127204481642563
BA4456339,6.1665525,6.156372122129922,up,0.4236652288445571,2023-09-12,0.010180377870077528
BA4602171,6.135468000000001,5.991888118162638,down,-3.122837068096076,2023-09-12,0.14357988183736303
BA4762315,6.072815,5.7638417819301155,down,-5.253359276894017,2023-09-12,0.30897321806988476
BA4798347,5.998689238390093,6.158384989278268,up,7.642907716710373,2023-09-12,-0.1596957508881749
BA4798348,5.601698767123287,6.293783309328557,up,13.42064888079912,2023-09-12,-0.6920845422052695
BA4798350,6.027795142857142,6.051991378327738,up,0.3434733263529988,2023-09-12,-0.024196235470595795
BA4829129,5.656728180327868,6.330850958765126,up,12.633912620070914,2023-09-12,-0.6741227784372574
BA4829130,5.737232124352332,6.215223428550269,up,9.353187426865166,2023-09-12,-0.47799130419793734
BA4829131,5.9656782604166665,5.225828426995895,down,-11.585228783868088,2023-09-12,0.7398498334207719
BA4866206,5.663431983954696,6.209909826802416,up,10.014358325089917,2023-09-12,-0.5464778428477208
BA4866207,5.678745253012049,6.295486819560659,up,11.832567311639634,2023-09-12,-0.61674156654861
BA4866208,5.792697834813498,6.235839902892555,up,7.720610909668564,2023-09-12,-0.443142068079057
BA4866209,5.935487877796902,5.706333358488407,down,-3.558700613242011,2023-09-12,0.22915451930849517
BA4866210,6.05704,6.026481923673936,down,-0.1381247457120943,2023-09-12,0.030558076326063777
BA4983328,5.645380580550964,6.135537593060123,up,9.110946473633643,2023-09-12,-0.490157012509159
BA4983329,6.071117702702703,6.019730304275827,down,-1.2874441067490578,2023-09-12,0.05138739842687645
BA4983330,6.13239698851383,3.4965851573233135,down,-43.025857651746385,2023-09-12,2.6358118311905163
BA4983331,6.327660039234582,5.9862247292289466,down,-5.1992349606328725,2023-09-12,0.3414353100056351
BA4983332,5.56002500801282,5.80957828686946,up,4.484589084442156,2023-09-12,-0.2495532788566397
BA4983334,5.9112133502713355,5.771993737172926,down,-2.048170854099235,2023-09-12,0.13921961309840913
BA5072873,5.5337398203124994,4.627196887507731,down,-17.389929184192255,2023-09-12,0.9065429328047685
BA5072874,6.210764075144509,6.189171504845221,up,4.461517472061874,2023-09-12,0.02159257029928785
BA5072875,5.722272503614457,6.190284589142706,up,8.907561308328104,2023-09-12,-0.46801208552824924
BA5072876,5.58525723507601,6.302380795594866,up,14.086347394994906,2023-09-12,-0.7171235605188562
BA5124656,6.298264459203036,6.008330182916963,down,-2.7848625673953333,2023-09-12,0.2899342762860728
BA5124657,5.854253604640583,6.136210511153928,up,5.673181799725149,2023-09-12,-0.2819569065133454
BABA4309521,5.957415,6.1196806785363105,up,5.926236156801001,2023-09-12,-0.16226567853631035
BABA4309524,5.914641324503312,6.291841636830132,up,3.4941783360463106,2023-09-12,-0.3772003123268206
BABA4572064,5.449065,6.290015214572131,up,15.847220807439008,2023-09-12,-0.840950214572131
BABA4572066,6.367985,6.0786099005483125,down,-5.1302868319393164,2023-09-12,0.2893750994516875
BABA5126325,5.580426173913042,6.099766439185592,up,8.962929705642301,2023-09-12,-0.5193402652725494
BABA5126327,6.334651,5.91730175255515,down,-6.260477197203662,2023-09-12,0.41734924744485014
BABA5126328,6.297002,5.859618917107134,down,-7.278847772868185,2023-09-12,0.4373830828928664
BAC3668789,5.580359499999999,6.239904047860468,up,12.679873279430096,2023-09-12,-0.6595445478604685
BAC3669737,5.94395,5.760756443973514,down,-3.112628821864439,2023-09-12,0.18319355602648635
BAC3700644,5.085276514563107,6.320558721560296,up,27.03735850961427,2023-09-12,-1.235282206997189
BAC3710218,5.6369860597826085,6.234483631315602,up,10.86342879489921,2023-09-12,-0.5974975715329931
BAC3710325,5.988233642201836,6.095893231552243,up,6.359739241090229,2023-09-12,-0.10765958935040754
BAC3730605,5.171044800000001,6.318504490855166,up,22.368872426501568,2023-09-12,-1.1474596908551655
BAC3742500,5.892291578431371,6.343558953149765,up,16.190562959883792,2023-09-12,-0.45126737471839373
BAC3742503,5.293169999999999,6.318878243563623,up,10.95780332615766,2023-09-12,-1.0257082435636242
BAC3816499,5.74009814617369,5.84425517323053,up,2.1090250797088057,2023-09-12,-0.10415702705684016
BAC4090046,5.753928175211268,6.130412762804976,up,5.507155158567267,2023-09-12,-0.3764845875937084
BAC4090047,5.643745703391766,6.073507060818736,up,8.965368207737841,2023-09-12,-0.42976135742696986
BAC4105207,5.517233000000001,6.210730760587252,up,9.30532514045669,2023-09-12,-0.6934977605872508
BAC4109448,5.7435046666666665,6.221778148082483,up,12.559147184488475,2023-09-12,-0.47827348141581627
BAC4113180,5.71305595418927,5.8983561672766776,up,3.899598161229995,2023-09-12,-0.18530021308740796
BAC4126821,5.541124,6.264159367536566,up,8.088398453957057,2023-09-12,-0.7230353675365659
BAC4156844,6.072532006368019,-21.953248573466954,down,-462.6393119198822,2023-09-12,28.025780579834972
BAC4161408,5.667839,no data prior to target date,N/A,N/A,2023-09-12,N/A
BAC4165620,5.5689700630630625,6.194483497880752,up,9.193646495459914,2023-09-12,-0.6255134348176892
BAC4175616,5.837267157961209,2.240641264634097,down,-61.56005061413432,2023-09-12,3.5966258933271122
BAC4177188,5.5320561999999995,6.229211273337023,up,8.129321569011418,2023-09-12,-0.6971550733370231
BAC4203516,6.1063240642947,5.259653600470037,down,-12.364261862670837,2023-09-12,0.8466704638246627
BAC4209292,5.650194,6.258917325818933,up,7.768172014306245,2023-09-12,-0.6087233258189331
BAC4224383,5.600833,6.223860112069152,up,8.567073923718393,2023-09-12,-0.6230271120691526
BAC4234735,6.0378717462667675,5.071189344037791,down,-14.974941415473017,2023-09-12,0.9666824022289768
BAC4234736,5.724073315878378,5.994046014512828,up,6.150770974642699,2023-09-12,-0.26997269863444995
BAC4248310,5.726772,6.194291585772595,up,11.922987920738896,2023-09-12,-0.4675195857725942
BAC4258247,5.485759,6.202674368527152,up,11.603753820594287,2023-09-12,-0.7169153685271521
BAC4273622,5.5778607029930924,6.199246543822611,up,12.749266106779139,2023-09-12,-0.621385840829519
BAC4274947,5.642642,6.211739789777665,up,8.10946855109083,2023-09-12,-0.5690977897776648
BAC4278924,5.7975072173913045,no data prior to target date,N/A,N/A,2023-09-12,N/A
BAC4280868,5.625047,6.212284751378258,up,7.10623412429336,2023-09-12,-0.5872377513782574
BAC4283949,5.742265428571428,no data prior to target date,N/A,N/A,2023-09-12,N/A
BAC4340670,5.817452921473245,5.48242698080592,down,-5.209258266659211,2023-09-12,0.3350259406673244
BAC4354159,5.751822212551806,5.654604152913331,down,-0.7285545807832198,2023-09-12,0.0972180596384753
BAC4416448,5.36787179544459,4.382013751563351,down,-17.536310812507278,2023-09-12,0.9858580438812394
BAC4428979,5.779950143523921,3.460569255122186,down,-39.9043596218248,2023-09-12,2.319380888401735
BAC5202254,5.765512333333334,no data prior to target date,N/A,N/A,2023-09-12,N/A
BAC5247682,6.066972200000001,6.291407905161974,up,9.353059034951405,2023-09-12,-0.22443570516197298
BAC5401043,6.007692333333332,6.358896532418935,down,-1.838541510654939,2023-09-12,-0.3512041990856032
BAC5410526,5.658102,6.3236489005770755,up,13.445691597467835,2023-09-12,-0.6655469005770751
BAC5464612,5.581222,6.341848149180237,up,1.901809329553139,2023-09-12,-0.7606261491802364
BAC5469511,5.438435689265537,6.3315286861446145,up,0.594321014281894,2023-09-12,-0.8930929968790773
BAC5469588,5.6515064772727275,6.326815577049301,up,8.155648447643417,2023-09-12,-0.6753090997765732
BAC5488856,5.434111,6.32081829424364,up,7.215921217999073,2023-09-12,-0.8867072942436405
BAC5529266,5.623067000000001,6.3006129196120755,up,10.699369577678617,2023-09-12,-0.6775459196120748
BAC5589223,5.70179075,6.340292002465828,up,14.38671433280398,2023-09-12,-0.6385012524658285
BAC5590168,5.6676926,no data prior to target date,N/A,N/A,2023-09-12,N/A
BAC5620593,5.6998359999999995,6.218619848413278,up,4.890694232033854,2023-09-12,-0.5187838484132783
BAC5628460,5.5000480000000005,6.305426599102009,up,17.863833582841774,2023-09-12,-0.8053785991020082
BAC5634459,5.623105948169114,4.818310041672359,down,-13.303627101958316,2023-09-12,0.8047959064967545
BAC5634461,5.545099210869566,5.646491165059984,up,2.4019852495268728,2023-09-12,-0.1013919541904178
BAC5636173,5.829627447876448,6.2552173024644135,up,6.115127154929293,2023-09-12,-0.4255898545879653
BAC5637201,5.857005403794038,6.1793025765712155,up,5.419873153784866,2023-09-12,-0.3222971727771773
BAC5640295,5.878654666666667,6.2191318073169795,up,4.840491274902367,2023-09-12,-0.34047714065031265
BAC5644837,5.674062307692308,6.143201268203321,up,5.524215073957905,2023-09-12,-0.469138960511013
BAC5644838,5.968300130357143,6.239505421417598,up,4.07447851296504,2023-09-12,-0.271205291060455
BAC5645450,6.087047369791668,6.255017467608976,up,2.6283839133776037,2023-09-12,-0.16797009781730843
BAC5648657,5.9,no data prior to target date,N/A,N/A,2023-09-12,N/A
BAH5627181,6.000391372294372,5.37473668490363,down,-10.368811637814424,2023-09-12,0.6256546873907416
BAM3703016,5.888431999999999,6.247533045855672,up,6.3571361959241,2023-09-12,-0.35910104585567293
BAM4202005,6.034789008116883,6.107749283965704,down,-0.027073661196400516,2023-09-12,-0.07296027584882125
BAM4368369,5.794394763157896,6.294738429022727,up,6.746594595140076,2023-09-12,-0.5003436658648317
BAM4464510,6.952539216216216,6.075378376184201,down,-0.40896808371857946,2023-09-12,0.8771608400320154
BAM4540761,6.230524071770334,6.146150504190164,down,-1.4666377637712502,2023-09-12,0.08437356758016978
BAM4586276,5.752013078624079,5.158958540909746,down,-10.119940966322558,2023-09-12,0.593054537714333
BAM4791432,5.885380527131783,6.280130935978143,up,7.04404102342582,2023-09-12,-0.3947504088463596
BAM4974650,5.831323001739133,6.285426288474393,up,6.926259467448769,2023-09-12,-0.45410328673526035
BAM5050695,6.286855999999999,6.02910294920651,down,-3.685358759817852,2023-09-12,0.25775305079348954
BAM5226005,5.9352985,6.207758733572657,up,5.194578874197106,2023-09-12,-0.2724602335726569
BAM5355087,6.302039,6.108253756361453,down,-2.5950646331527767,2023-09-12,0.19378524363854677
BAM5600533,6.133288675789474,6.219890940234866,up,1.7705025734954427,2023-09-12,-0.08660226444539276
BANC4229778,8.090050004446605,no data prior to target date,N/A,N/A,2023-09-12,N/A
BAND5142697,9.2196215,5.797047637615661,down,-36.91212201124003,2023-09-12,3.42257386238434
BAX4393263,5.625550935483871,6.249101493439806,up,11.46036106470129,2023-09-12,-0.6235505579559346
BAX4970560,5.6304311,6.299942590515448,up,13.86803461105483,2023-09-12,-0.6695114905154478
BAX5072771,5.672043,6.291520703539891,up,11.025280785711274,2023-09-12,-0.6194777035398902
BAX5415124,5.973880815244407,6.3369824856885115,up,7.086453128081946,2023-09-12,-0.36310167044410413
BAX5415125,5.725610675650558,5.904919756721834,up,3.4886649779377477,2023-09-12,-0.17930908107127586
BAX5415126,5.6285903154362416,6.3012458966234455,up,12.590284854695149,2023-09-12,-0.6726555811872039
BAX5415127,5.7313209346405225,6.282985480041797,up,10.208128971379333,2023-09-12,-0.5516645454012741
BAX5415128,5.905232258064516,5.49580696216489,down,-6.843729422288408,2023-09-12,0.4094252958996263
BAYZ4140709,6.39274119047619,6.2678911759855005,down,-4.858910418502075,2023-09-12,0.12485001449068989
BAYZ4140716,6.363126,6.353053212393913,up,7.059654448104695,2023-09-12,0.010072787606087097
BAYZ4230950,6.038521,6.349375850853884,down,-7.537082354493364,2023-09-12,-0.3108548508538833
BBD4939831,6.405307145041581,6.353911680087886,down,-15.320491471987474,2023-09-12,0.0513954649536954
BBD5337769,5.869138,6.18892048755699,up,7.335024069108184,2023-09-12,-0.31978248755698946
BBDC5507747,7.5422665,6.300746239941071,down,-16.57886966138971,2023-09-12,1.2415202600589295
BBIO5151039,1.899895,6.33443556860826,up,185.67757703721492,2023-09-12,-4.43454056860826
BBIO5355568,7.344474125,6.300493393177948,down,-13.030774160430356,2023-09-12,1.0439807318220513
BBL3822197,5.40407915369321,6.184995708254288,up,15.423280103369471,2023-09-12,-0.7809165545610783
BBL4055735,6.899000259259259,5.9726825369893435,down,-9.903433735092992,2023-09-12,0.9263177222699159
BBL4055738,5.4330456941747585,5.789107406404121,up,6.1913173700591315,2023-09-12,-0.3560617122293621
BBL5547171,5.341701915576695,5.792222743377187,up,9.318744339846802,2023-09-12,-0.4505208278004922
BBL5547172,5.135844135802469,6.137704973800913,up,19.563477191084196,2023-09-12,-1.0018608379984437
BBL5547173,5.300439635146057,5.4415228694563815,up,2.5894974765951284,2023-09-12,-0.1410832343103241
BBL5647377,5.376005273881405,4.466200477032647,down,-16.514613164231708,2023-09-12,0.9098047968487579
BBL5647378,5.269193009650311,5.522673666990315,up,4.999915167108207,2023-09-12,-0.25348065734000347
BBL5647379,5.371907567939947,5.108609811546909,down,-4.891067437286518,2023-09-12,0.26329775639303765
BBL5647380,5.375483581473287,-2.159346938020118,down,-140.15682634159688,2023-09-12,7.534830519493405
BBL5647381,5.464112637360682,3.3251849258799755,down,-39.30820466285048,2023-09-12,2.138927711480706
BBVA3667107,6.522792937499999,5.52643933187231,down,-14.10268029950556,2023-09-12,0.9963536056276894
BBVA5044147,5.927286,6.251763179288182,up,6.770585421765017,2023-09-12,-0.3244771792881824
BBY4720674,5.36380028032345,5.621678497957515,up,5.632740305415748,2023-09-12,-0.25787821763406527
BBY5055320,5.488395944736842,6.104530893159288,up,11.324354872672982,2023-09-12,-0.6161349484224461
